channel,countsA,countsB,sizeA,sizeB,cvA,cvB,rcs,linearity,pg,ploidy,
MOMA6 + Soy 2017-09-27 760.LMD,1272.58043729285,859.226115054199,65.2146830204144,135.219825508822,0.051481729048254,0.040576402878458,1.88596397808071,NA,1.20571600309009,,
MOMA7 + Soy 2017-09-27 761.LMD,1125.87526823565,1254.09010334729,92.4328280093328,183.691655852975,0.051610536616883,0.031079893590572,1775268815.43034,NA,1.25798893232411,,
MOMA8 + Soy 2017-09-27 762.LMD,824.212196771236,1233.20540390347,68.5483354262683,141.239373465957,0.054339996612952,0.036600008715218,3.72833314754538,2.05559886123201,1.21333615662758,,
MOMA9 + Soy 2017-09-27 763.LMD,1360.9737121697,1789.4772319383,67.3733005723389,143.168521352814,0.058473589160068,0.036515127762023,1.53057759650267,1.92865450873144,1.1764684711367,,
TXFW1 + Soy 2017-09-29 800.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
TXFW10 + Soy 2017-09-29 809.LMD,1215.31608534146,555.61902259822,67.5010191041229,142.065163163929,0.072689898362599,0.072898170503887,9.85E+23,2.00919676199387,1.18785312318674,NA,
TXFW11 + Soy 2017-09-29 810.LMD,413.860755678284,390.740765328877,70.3377686576119,169.600130073523,0.226310962900656,0.033276618286689,0.877943473052508,2.30714143567464,1.03681772866447,,
TXFW12 + Soy 2017-09-29 811.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
TXFW13 + Soy 2017-09-29 812.LMD,345.212772122911,269.063310611869,70.1091086531713,155.762948475011,0.092150048921405,0.031151300160762,1.05068030117477,2.41360188537022,1.1252532989965,NA,
TXFW14 + Soy 2017-09-29 813.LMD,443.82208522384,281.417454272202,64.6459611025714,152.066391566852,0.15721316735277,0.043935810081129,1.14539564465997,2.19580831477847,1.062791725977,,
TXFW15 + Soy 2017-09-29 814.LMD,393.835738417962,910.090259258506,69.417319360126,158.880389634648,0.138845825093183,0.055466548564204,1.05762959784245,2.10097521288698,1.09228897788698,,
TXFW16 + Soy 2017-09-29 815.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
TXFW18 + Soy 2017-09-29 816.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
TXFW19 + Soy 2017-09-29 817.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
TXFW2 + Soy 2017-09-29 801.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
TXFW20 + Soy 2017-09-29 818.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
TXFW3 + Soy 2017-09-29 802.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
TXFW4 + Soy 2017-09-29 803.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
TXFW5 + Soy 2017-09-29 804.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
TXFW6 + Soy 2017-09-29 805.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
TXFW8 + Soy 2017-09-29 807.LMD,545.802241084527,531.456896774672,73.4461958726059,162.536792674951,0.121194088064594,0.043970077019332,0.891965695625255,2.24152702199729,1.12968569552568,NA,
TXFW9 + Soy 2017-09-29 808.LMD,97.7299454015928,414.485941081594,78.0074879306516,165.571777793795,0.039758528639295,0.059047465715229,4.67867122124476,1.97637020733126,1.17785000816689,,
GC 3 2016-06-30 359.LMD,1187.10714222585,3933.3420787387,130.804924569439,196.257656327569,0.057786600511856,0.057402965115998,2.93865559257753,NA,1.66623976634975,triploid,
GC 5 2016-06-30 361.LMD,677.089274324954,3511.11781651637,116.591327352088,174.367413707496,0.069275314716137,0.094152994678658,3.40694514701822,2.14175386207627,1.67163297420457,triploid,
GC 6 2016-06-30 362.LMD,0,585.890475997717,118.497883745743,160.941179275048,0.044974559839355,0.035799078221876,10.6718331337073,2.46511152997106,1.84070174394631,triploid,
GC 8 2016-06-30 364.LMD,1402.34761592088,5893.7274701312,122.048270584803,188.209741143569,0.060228517514386,0.059969622043099,1.8646080253222,2.0435853822949,1.62117366831324,triploid,
Gun Club 1 2016-06-30 365.LMD,2921.43417304138,6254.38072405933,130.768877917088,195.994809403634,0.040968521751335,0.036281276322352,4.26018744156245,NA,1.66801455501534,triploid,
Gun Club 2 2016-06-30 366.LMD,2243.62422418929,9374.80370554026,124.026806758547,185.630923661804,0.079874892492677,0.08608856282038,2.87867542036734,2.07123897049656,1.67034139991282,triploid,
Lonsdale 1C 2016-06-30 369.LMD,104.533557515558,6532.29202452128,108.567077697864,159.469176501,0.055922890882365,0.083514393705322,17.8951996451529,2.0126655099713,1.7020072480462,triploid,
Lonsdale 3A 2016-06-30 370.LMD,4507.95347856749,8878.89352896549,84.2614656422194,183.069446127894,0.045599415589059,0.035524306591236,3.43573933052636,2.00352690415027,1.15067625188741,,
Lonsdale 3B 2016-06-30 371.LMD,5423.11315265119,4345.23522939194,84.3350074484771,175.066830553448,0.06623816612225,0.092272149364738,6.22419768434934,2.1582956919827,1.20432590202645,,
Pt Anne 1A 2016-06-30 372.LMD,6739.73647347284,4709.05054764168,124.919813907752,190.186681414905,0.069358118551055,0.047593711476384,2.82596784267822,1.83675168902,1.64206837432574,triploid,
Pt Anne 3 2016-06-30 373.LMD,1618.19432047129,5431.95693243315,113.815219250503,169.703481615769,0.040546788518035,0.041094565324043,4.0973075445829,1.91332362149339,1.67667772880752,triploid,
Pt Anne Hydro 1 2016-06-30 374.LMD,318.913914577367,1148.23701197927,110.287984326011,164.742857585744,0.064967186826763,0.06253971316395,2.75173977966895,NA,1.67363832857836,triploid,
GC4 & soy 2016-07-05 377.LMD,6152.05537312145,2321.96704167322,124.979531048685,177.136706201621,0.398329848243038,0.110197833398588,1.36589732763121,NA,1.7638852743828,triploid,
GC5 & soy 2016-07-05 379.LMD,653.327474156038,12544.3707084657,143.837410226675,211.314109143641,0.034550220322012,0.047604250382008,11.4937911123139,NA,1.70170144825613,triploid,
GC6 & soy 2016-07-05 381.LMD,4302.06031153952,11678.3542340496,118.700779950355,175.714046303476,0.196926520559848,0.087102985348502,3.73584952553371,2.15567912928655,1.688834536104,triploid,
longsdale 1A + pet 2016-07-06 427.LMD,74.9,2124,105.9,190.9,3.5,3.7,,,1.665,triploid,edited by hand
longsdale 1B+pet 2016-07-06 429.LMD,50.3037898258448,2113.45372192339,111.664740865793,199.120671256837,0.027679982526142,0.033901846466995,1766.43973469526,NA,1.68236788517695,triploid,
Pt. Anna Hydro 1 + pet 2016-07-06 438.LMD,620.949694520988,2539.95464016601,110.168035882626,195.707389668423,0.031239730471353,0.026559625690094,4.0759334543093,1.89560641587799,1.68876662351807,triploid,
PPP1 2018-06-07 004.LMD,144.0899777,NA,128.6985744,NA,0.062665712,NA,0.974746903,2.5,1.95642702909997,triploid,
PPP10 2018-06-07 013.LMD,813.7628157,NA,123.1538454,NA,0.056586413,NA,1.710833158,2.010142657,1.87213815694106,triploid,
PPP11 2018-06-07 014.LMD,828.4336952,NA,121.9489922,NA,0.049967689,NA,1.356043594,2.014622207,1.85382243450539,triploid,
PPP12 2018-06-07 015.LMD,453.8414702,NA,120.1741628,NA,0.055462726,NA,1.786468776,1.988577321,1.8268421495536,triploid,
PPP13 2018-06-07 016.LMD,630.8368903,NA,125.7293982,NA,0.056309195,NA,1.975846714,2.020058258,1.91129073602973,triploid,
PPP14 2018-06-07 017.LMD,766.4784911,NA,115.7033102,NA,0.062762202,NA,1.641067421,2.016201869,1.75887794007777,triploid,
PPP15 2018-06-07 018.LMD,560.4179644,NA,129.7445593,NA,0.054633058,NA,1.787905968,NA,1.97232769575405,triploid,
PPP16 2018-06-07 019.LMD,274.7,,128,,5.1,,,,1.9458075654084,triploid,edited by hand
PPP17 2018-06-07 020.LMD,104.5038131,NA,122.7984734,NA,0.04395941,NA,1.339204868,2.011840851,1.86673592626814,triploid,
PPP18 2018-06-07 021.LMD,151.5804106,NA,122.2181283,NA,0.039577352,NA,1.285613882,2.019530486,1.85791373965777,triploid,
PPP19 2018-06-07 022.LMD,493.9455318,NA,122.4608925,NA,0.050425129,NA,2.184749265,2.021273358,1.86160414916535,triploid,
PPP2 2018-06-07 005.LMD,196.8407305,NA,124.5505658,NA,0.048593077,NA,1.427461404,1.98456859,1.8933705719495,triploid,
PPP20 2018-06-07 023.LMD,226.1362118,NA,123.4474403,NA,0.058012017,NA,1.138472028,1.964536699,1.87660127551595,triploid,
PPP21 2018-06-07 024.LMD,190.9747784,NA,119.3718356,NA,0.039863988,NA,1.562710375,2.004902947,1.814645475056,triploid,
PPP22 2018-06-07 025.LMD,275.6912608,NA,121.0862596,NA,0.055107068,NA,1.298700837,1.990933814,1.8407074999741,triploid,
PPP23 2018-06-07 026.LMD,115.6614944,NA,117.0771392,NA,0.067644908,NA,0.954943223,2.018015932,1.77976236868541,triploid,
PPP24 2018-06-07 027.LMD,79.38096487,NA,121.1305749,NA,0.061582921,NA,1.581518086,2.012772009,1.841381164396,triploid,
PPP25 2018-06-07 028.LMD,137.3173048,NA,122.1870384,NA,0.068668687,NA,1.343689899,1.967492409,1.85744112276224,triploid,
PPP26 2018-06-07 029.LMD,165.796739,NA,123.531553,NA,0.060501723,NA,5148119.132,2.001955606,1.8778799249535,triploid,
PPP27 2018-06-07 030.LMD,132.8919695,NA,120.6795635,NA,0.055695684,NA,1.197894046,2.013581752,1.83452505975377,triploid,
PPP28 2018-06-07 031.LMD,292.5497778,NA,117.0739818,NA,0.050923171,NA,1.475341491,1.953170173,1.77971437108535,triploid,
PPP29 2018-06-07 032.LMD,147.5125938,NA,120.4366724,NA,0.059267211,NA,0.926722648,2.5,1.83083272116041,triploid,
PPP3 2018-06-07 006.LMD,244.5800814,NA,125.201338,NA,0.059974035,NA,0.99498657,2.046435972,1.9032633646848,triploid,
PPP30 2018-06-07 033.LMD,97.85136943,NA,119.7995672,NA,0.049447113,NA,1.056870771,2.002059847,1.82114768898759,triploid,
PPP31 2018-06-07 034.LMD,31.5,,119.3,,,5.7,,,1.81355345744705,NA,edited by hand
PPP32 2018-06-07 035.LMD,193.9791441,NA,120.2143935,NA,0.04638238,NA,1.140302111,2.012636488,1.82745372143189,triploid,
PPP33 2018-06-07 036.LMD,117.0228572,NA,117.6800256,NA,0.054289846,NA,1.260793283,2.013580093,1.78892721960886,triploid,
PPP34 2018-06-07 037.LMD,52.70276448,NA,124.131376,NA,0.038679107,NA,1.080171428,2.002607871,1.88699820722933,triploid,
PPP35 2018-06-07 038.LMD,240.6,,124.1,,,7.4,,,1.88652124114986,NA,edited by hand
PPP4 2018-06-07 007.LMD,124.63195,NA,134.8690793,NA,0.072925246,NA,1.18073132,NA,2.05022870970004,triploid,
PPP5 2018-06-07 008.LMD,119.3063554,NA,131.0982712,NA,0.077803511,NA,1.222507528,NA,1.9929063118197,triploid,
PPP6 2018-06-07 009.LMD,634.3260113,NA,119.4400089,NA,0.068148125,NA,1.911362692,2.013493847,1.81568181976614,triploid,
PPP7 2018-06-07 010.LMD,728.5815824,NA,114.8319439,NA,0.058205168,NA,1.632684706,2.002659008,1.74563175930604,triploid,
PPP8 2018-06-07 011.LMD,640.6899759,NA,118.8591435,NA,0.056466235,NA,1.527612103,2.007360867,1.80685172375205,triploid,
PPP9 2018-06-07 012.LMD,474.5772729,NA,119.4962706,NA,0.065713882,NA,1.41793857,1.986934892,1.81653708884038,triploid,
TexasDR 2018-06-07 091.LMD,494.3755105,NA,71.51362041,NA,0.065457783,NA,3.049697013,2.003035874,1.08712299705877,,
TXFW1 2018-06-07 073.LMD,226.5772187,NA,114.2515578,NA,0.042852903,NA,7.069929802,2.020645506,1.73680894942918,triploid,
TXFW10 2018-06-07 081.LMD,332.2835036,NA,74.17748458,NA,0.067721884,NA,2.221598254,2.030399972,1.12761805217757,,
TXFW11 2018-06-07 082.LMD,157.158418,NA,73.77624971,NA,0.082319924,NA,2.072115199,1.934972279,1.1215186315092,,
TXFW12 2018-06-07 083.LMD,177.8241291,NA,104.628457,NA,0.069441042,NA,2.956338111,2.015047081,1.59052221240318,triploid,
TXFW13 2018-06-07 084.LMD,139.3819508,NA,117.1784345,NA,0.055030936,NA,1.340831389,1.998660422,1.78130222150635,triploid,
TXFW14 2018-06-07 085.LMD,604.6601548,NA,76.86821004,NA,0.064397992,NA,3.98E+274,2.021519966,1.16852144246276,,
TXFW15 2018-06-07 086.LMD,418.8885836,NA,75.89061387,NA,0.068896567,NA,2.110431911,1.929288437,1.15366039540417,,
TXFW16 2018-06-07 087.LMD,316.3482381,NA,75.05344691,NA,0.067868437,NA,1.41673327,1.896942586,1.14093410005825,,
TXFW18 2018-06-07 088.LMD,68.25087628,NA,115.1265257,NA,0.050964024,NA,2.832044519,2.003508981,1.75010988036128,triploid,
TXFW19 2018-06-07 089.LMD,192.1784276,NA,112.6824311,NA,0.053338413,NA,1.41E+112,1.990500581,1.71295567908586,triploid,
TXFW2 2018-06-07 074.LMD,270.5702334,NA,116.7740592,NA,0.053546995,NA,1.904861459,1.983366965,1.77515506120944,triploid,
TXFW20 2018-06-07 090.LMD,351.1892651,NA,122.3920996,NA,0.071596796,NA,1.275582092,1.972509846,1.86055838553045,triploid,
TXFW3 2018-06-07 075.LMD,417.0601197,NA,78.17078318,NA,0.061964342,NA,6.86E+282,2.001630646,1.18832266644956,,
TXFW4 2018-06-07 076.LMD,194.0118054,NA,115.914261,NA,0.047942369,NA,2.700680631,2.011023181,1.76208473431659,triploid,
TXFW5 2018-06-07 077.LMD,118.8224706,NA,113.263164,NA,0.056957179,NA,2.343369044,2.022879786,1.72178376088509,triploid,
TXFW6 2018-06-07 078.LMD,82.33271653,NA,116.3143241,NA,0.047918931,NA,1.716180545,2.001124923,1.76816634218081,triploid,
TXFW8 2018-06-07 079.LMD,172.3924531,NA,81.42488803,NA,0.079164729,NA,2.63E+151,1.871184276,1.23779033704145,,
TXFW9 2018-06-07 080.LMD,287.5884358,NA,82.66570345,NA,0.069621431,NA,1.809069645,1.96958329,1.25665274353763,,
VCN1 2018-06-07 039.LMD,231.1865542,NA,124.8215991,NA,0.065345994,NA,2.240728153,2.024550563,1.89749071761839,triploid,
VCN10 2018-06-07 048.LMD,382.2534369,NA,120.5760365,NA,0.0544576,NA,1.177893147,1.996017393,1.8329512814739,triploid,
VCN11 2018-06-07 049.LMD,636.3179926,NA,118.5915413,NA,0.054656406,NA,1.800659884,1.972457381,1.80278373636705,triploid,
VCN12 2018-06-07 050.LMD,224.6477617,NA,129.5887697,NA,0.069524643,NA,1.291510487,NA,1.96995944120489,triploid,
VCN13 2018-06-07 051.LMD,313.9682379,NA,125.2801734,NA,0.048948825,NA,2.567214571,2.045946147,1.90446179060466,triploid,
VCN14 2018-06-07 052.LMD,405.6434866,NA,126.0750607,NA,0.05283416,NA,1.495308613,2.032510511,1.91654536655768,triploid,
VCN15 2018-06-07 053.LMD,237.2525313,NA,119.7621376,NA,0.065624666,NA,1.554332534,2.00261577,1.82057869837157,triploid,
VCN16 2018-06-07 054.LMD,685.9252104,NA,83.0539365,NA,0.066946872,NA,1.68717603,1.890307678,1.26255451545819,,
VCN17 2018-06-07 055.LMD,401.1718575,NA,124.6215291,NA,0.06338035,NA,1.653529052,1.905581701,1.89444932918393,triploid,
VCN18 2018-06-07 056.LMD,122.28778,NA,119.9384501,NA,0.042962659,NA,1.362302635,2.031640883,1.82325893428076,triploid,
VCN19 2018-06-07 057.LMD,202.8069752,NA,119.0820617,NA,0.05756365,NA,1.289426712,2.007140754,1.81024044187726,triploid,
VCN2 2018-06-07 040.LMD,563.99229,NA,122.9111967,NA,0.043590667,NA,3.393536625,2.006672298,1.86844950322078,triploid,
VCN20 2018-06-07 058.LMD,126.3893192,NA,117.3758103,NA,0.065696623,NA,1.020956623,1.926950406,1.78430265373188,triploid,
VCN21 2018-06-07 059.LMD,214.3417941,NA,78.02010362,NA,0.065160899,NA,1.403710711,1.886655685,1.18603209279487,,
VCN22 2018-06-07 060.LMD,53.20570525,NA,114.6502251,NA,0.064386187,NA,0.901403578,2.024725541,1.74286933886997,triploid,
VCN23 2018-06-07 061.LMD,117.9369758,NA,81.52399118,NA,0.041826149,NA,1.696233624,1.862664098,1.23929686562759,,
VCN24 2018-06-07 062.LMD,368.2268639,NA,79.80354099,NA,0.053122113,NA,1.956437627,1.966142401,1.21314323284938,,
VCN25 2018-06-07 063.LMD,274.7496779,NA,75.31206995,NA,0.068733848,NA,1.38162911,1.943331196,1.1448655896506,,
VCN26 2018-06-07 064.LMD,263.346414,NA,115.1769216,NA,0.059415684,NA,1.439746754,1.960866818,1.75087597976351,triploid,
VCN27 2018-06-07 065.LMD,172.7642491,NA,74.30225373,NA,0.061557615,NA,1.589387867,2.002015042,1.12951474558382,,
VCN28 2018-06-07 066.LMD,141.857654,NA,115.5421618,NA,0.063756913,NA,1.168045603,1.974031168,1.75642822307876,triploid,
VCN29 2018-06-07 067.LMD,168.0064009,NA,79.02304054,NA,0.055485625,NA,1.542267472,1.995555027,1.20127836034614,,
VCN3 2018-06-07 041.LMD,1198.272432,NA,83.42072232,NA,0.066079702,NA,1.508828483,1.965885226,1.26813025470382,,
VCN30 2018-06-07 068.LMD,264.4782265,NA,115.3831893,NA,0.047231415,NA,1.628200868,1.998088893,1.7540115832882,triploid,
VCN31 2018-06-07 069.LMD,288.1289619,NA,120.6002419,NA,0.053714508,NA,1.469113734,1.982390035,1.83331924280549,triploid,
VCN32 2018-06-07 070.LMD,371.0028172,NA,71.88425109,NA,0.061193459,NA,1.470625461,1.882355508,1.09275718441124,,
VCN33 2018-06-07 071.LMD,252.1178347,NA,121.0418455,NA,0.07362574,NA,1.016236445,2.012540119,1.84003233363199,triploid,
VCN34 2018-06-07 072.LMD,275.385941,NA,77.91689409,NA,0.055594691,NA,2.327566296,1.950492987,1.1844631405738,,
VCN4 2018-06-07 042.LMD,496.3184343,NA,85.20309108,NA,0.062245605,NA,1.193838916,2.031865644,1.29522515015347,,
VCN5 2018-06-07 043.LMD,345.7185399,NA,120.9596886,NA,0.060333307,NA,1.650060428,2.012316941,1.83878341552597,triploid,
VCN6 2018-06-07 044.LMD,552.9327866,NA,123.8318894,NA,0.050651087,NA,1.804740671,2.004253422,1.88244552526044,triploid,
VCN7 2018-06-07 045.LMD,419.733206,NA,123.2884384,NA,0.066230862,NA,1.960626561,1.996165242,1.87418418879771,triploid,
VCN8 2018-06-07 046.LMD,308.7652895,NA,120.5683298,NA,0.054531879,NA,1.311994613,1.995785848,1.83283412713668,triploid,
VCN9 2018-06-07 047.LMD,501.6583734,NA,121.8241459,NA,0.047748837,NA,1.433059679,1.999575083,1.85192456829403,triploid,
VADS1 2016-06-14 174.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
VADS2 2016-06-14 175.LMD,111.194629889084,NA,110.24929146781,NA,0.053313563168358,NA,5.09196576094688,NA,1.54002943187721,triploid,
VARC1 2016-06-14 176.LMD,156.502329301778,NA,98.3915001150161,NA,0.028600181640645,NA,1.25824852293606,NA,2.16753447106656,triploid,
VARC2 2016-06-14 177.LMD,121.547106792437,NA,172.241289744528,NA,0.033086659155821,NA,1.4182183846619,1.99763355414554,1.68340972946799,triploid,
VARC3 2016-06-14 178.LMD,122.52526947653,NA,59.4792697458915,NA,0.031949508404201,NA,1.0795098151002,1.99666132683513,1.69695714020329,triploid,
VAWR1 2016-06-14 181.LMD,121.340820877091,NA,126.452931627838,NA,0.036549758040904,NA,1.44659486429495,2.0259778873732,1.68055269957966,triploid,
VAWR14 2016-06-14 183.LMD,123.794172198138,NA,112.717367468839,NA,0.031000642953973,NA,1.31213762645831,2.02462796058997,1.7145312581208,triploid,
VAWR4 2016-06-14 187.LMD,114.051890880105,NA,67.8670639082395,NA,0.055944418992234,NA,1.72834668712047,2.00989063882417,1.57960208053045,triploid,
VAWR6 2016-06-14 182.LMD,124.165821238165,NA,213.963908500552,NA,0.041213871585407,NA,1.67379865612042,1.98710196933721,1.7196785432059,triploid,
VAWR7 2016-06-14 188.LMD,115.553625312963,NA,61.6984940524091,NA,0.031543575645152,NA,1.55686773723151,2.00527919838389,1.60040088374398,triploid,
ID ID 1 2016-06-15 209.LMD,1193.52248779527,NA,115.395967223357,NA,0.052257776197362,NA,1.3202477767345,2.0238645680704,1.82684903365561,triploid,
ID ID 2 2016-06-15 210.LMD,1567.70023516998,NA,113.142192738321,NA,0.040492831379523,NA,3.21613372416343,2.01824346000727,1.79116922751389,triploid,
ID ID 3 2016-06-15 211.LMD,551.747511678396,NA,114.947968705815,NA,0.05642291802003,NA,1.45932491309174,1.99679428949717,1.81975670904026,triploid,
ID ID 4 2016-06-15 212.LMD,1076.57089832211,NA,115.234199355013,NA,0.042053461019081,NA,2.38874659535743,1.99999169075108,1.82428806483606,triploid,
ID ID 5 2016-06-15 213.LMD,2538.93802264354,NA,113.114411735397,NA,0.036758942263478,NA,4.14535502585171,2.01270705338247,1.7907294227307,triploid,
ID ID 6 2016-06-15 214.LMD,208.373542990475,NA,111.093776360265,NA,0.07161266770093,NA,1.1218550550647,2.09613357734311,1.75874047310575,triploid,
KY HR 1 2016-06-15 215.LMD,198.62141103018,NA,111.829436414943,NA,0.068145247167986,NA,1.17529824322785,2.23281540252714,1.77038680609577,triploid,
KY HR 1 2016-06-15 216.LMD,6162.98114103986,NA,124.873316625103,NA,0.03209677417327,NA,1.6550230357577,1.93390967369426,1.97688622310682,triploid,
KY HR 10 2016-06-15 236.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
KY HR 11 2016-06-15 237.LMD,326.389809231796,NA,104.173341901666,NA,0.110570638017871,NA,1.59389806845139,1.97571910961217,1.64918214704486,triploid,
KY HR 12 2016-06-15 238.LMD,553.033908524329,NA,97.4529847633682,NA,0.087355425208597,NA,1.58109464835146,1.95029646963988,1.5427912718754,triploid,
KY HR 13 2016-06-15 239.LMD,77.5008030262922,NA,108.817784034011,NA,0.038749477149335,NA,1.25037256766097,2.05028015094138,1.72270893333993,triploid,
KY HR 14 2016-06-15 240.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
KY HR 15 2016-06-15 241.LMD,2989.91782988613,NA,105.067611574091,NA,0.067829656708936,NA,7.77400422032642,1.97998049397022,1.66333945016565,triploid,
KY HR 16 2016-06-15 242.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
KY HR 17 2016-06-15 243.LMD,573.825532553992,NA,110.179814652024,NA,0.070898894462423,NA,2.30759246546926,1.96296141449973,1.74427142272493,triploid,
KY HR 2 2016-06-15 217.LMD,3443.86777040323,NA,132.177567812542,NA,0.029498181893971,NA,3.9008273251459,NA,2.09252080327827,triploid,
KY HR 3 2016-06-15 229.LMD,305.378734735712,NA,104.857118609787,NA,0.090311748349966,NA,2.60170890837643,1.82820156895836,1.6600071078171,triploid,
KY HR 4 2016-06-15 230.LMD,907.57793829391,NA,111.213675538227,NA,0.050663076681954,NA,1.51229035445792,2.01289723790687,1.76063861307257,triploid,
KY HR 5 2016-06-15 231.LMD,684.532800441958,NA,141.445449705254,NA,0.048673578049185,NA,1.48662233406536,NA,2.23924188450084,triploid,
KY HR 6 2016-06-15 232.LMD,120.295200667749,NA,108.022042201422,NA,0.079624328321653,NA,1.69458165716465,1.82035160664024,1.71011143766583,triploid,
KY HR 7 2016-06-15 233.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
KY HR 8 2016-06-15 234.LMD,168.325813637552,NA,109.153012115985,NA,0.093369462593386,NA,1.03077525827596,1.9556513363567,1.72801597406539,triploid,
KY HR 9 2016-06-15 235.LMD,349.178580376983,NA,105.826570547132,NA,0.104385686096911,NA,1.07274597351433,1.99669182891335,1.67535463145704,triploid,
Pash-03 2016-06-15 221.LMD,657.904885313654,NA,108.451494664376,NA,0.039401033867666,NA,3.12532673205054,2.01491687152375,1.71691015720366,triploid,
Pash-04 2016-06-15 222.LMD,202.853491579284,NA,109.831480283001,NA,0.035012094336506,NA,132.207487749811,2.01829148483169,1.73875689461143,triploid,
Pash-05 2016-06-15 223.LMD,448.101504645219,NA,110.488170488266,NA,0.038542004443446,NA,0.970994510650218,2.01866479241481,1.74915304532419,triploid,
Pash-06 2016-06-15 224.LMD,710.688294337613,NA,111.477181876356,NA,0.039763698024084,NA,1.11345370523832,2.0218289937071,1.76481021725213,triploid,
Pash-07 2016-06-15 225.LMD,352.45945482795,NA,113.49935172879,NA,0.038938197736925,NA,1.6149540517175,1.98781116385302,1.79682345939304,triploid,
Pash-08 2016-06-15 226.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Pash-09 2016-06-15 227.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Pash-10 2016-06-15 228.LMD,223.708260533682,NA,112.229112421079,NA,0.045544623616912,NA,1.357588740169,2.02201509991528,1.77671413055219,triploid,
VA-WR-13 2016-06-15 218.LMD,236.112912243575,NA,112.088353752591,NA,0.059762451741808,NA,1.42366566894985,2.05153068757841,1.77448576119325,triploid,
VA-WR-16 2016-06-15 219.LMD,464.085151709463,NA,113.75463634919,NA,0.039729082133867,NA,1.22773702873698,2.01101845821959,1.80086490445656,triploid,
VA-WR-17 2016-06-15 220.LMD,397.913408336144,NA,114.250530283223,NA,0.03949409053025,NA,1.66724155027249,2.01560458231943,1.80871546783397,triploid,
VA WR 10 2016-06-15 195.LMD,461.627071173283,NA,115.680375020358,NA,0.027246957207298,NA,29.5122001081161,2.02896956922956,1.83135153163381,triploid,
VA WR 10+tom 2016-06-15 194.LMD,1189.80775276584,NA,134.834909742464,NA,0.044265527092233,NA,1.86270418280379,NA,2.13458953976517,triploid,
VA WR 11 2016-06-15 197.LMD,237.718758069799,NA,115.325481060493,NA,0.029449650574703,NA,1.10005354337995,2.0160948299121,1.82573315775793,triploid,
VA WR 11+tom 2016-06-15 196.LMD,4320.87157019322,NA,135.960760144615,NA,0.034447905722481,NA,2.15793170000463,NA,2.15241302847712,triploid,
VA WR 12 2016-06-15 199.LMD,282.764837454796,NA,119.098239395418,NA,0.042251704235063,NA,1.18220717438731,2.0123866434589,1.88546020094856,triploid,
VA WR 12+tom 2016-06-15 198.LMD,2558.48434860685,NA,102.284437915174,NA,0.049307286977873,NA,1.93472002867138,2.00586852546827,1.61927865470087,triploid,
VA WR 18 2016-06-15 204.LMD,317.013158576728,NA,111.465482880263,NA,0.035437750937914,NA,1.00372152810651,2.06332482312175,1.76462500887595,triploid,
VA WR 19 2016-06-15 205.LMD,611.139474002888,NA,110.391514340775,NA,0.037615430028835,NA,1.61735707645894,2.01619961826396,1.74762286889004,triploid,
VA WR 2 2016-06-15 200.LMD,427.683906859205,NA,114.11365133901,NA,0.039929785457117,NA,1.36266862427692,2.01038336848477,1.80654851891036,triploid,
VA WR 20 2016-06-15 206.LMD,938.365327127774,NA,109.324995873715,NA,0.074287505188225,NA,1.36874983064104,1.97554430201006,1.73073867199993,triploid,
VA WR 21 2016-06-15 207.LMD,2203.42051804995,NA,75.9346976728519,NA,0.037509872360472,NA,5.87631235845289,2.04727986086385,1.20213238298073,,
VA WR 22 2016-06-15 208.LMD,623.315537432437,NA,112.713461625558,NA,0.033070327728376,NA,1.43941120460963,2.02782362086627,1.78438192776768,triploid,
VA WR 3 2016-06-15 201.LMD,285.615175296306,NA,114.53171033266,NA,0.03399727033345,NA,1.13798950962966,2.01936881896694,1.81316686690759,triploid,
VA WR 5 2016-06-15 202.LMD,839.170337398843,NA,108.639827302738,NA,0.077641823956028,NA,1.36151229322927,2.02043506395199,1.71989167646015,triploid,
VA WR 8 2016-06-15 203.LMD,658.958415811587,NA,111.87714933283,NA,0.032313078593056,NA,1.23810015653916,2.01043017811741,1.77114215569794,triploid,
